Time,Value
0.01,34000
<<<<<<< HEAD
0.02,34000
0.03,34000
0.04,34000
0.05,34000
0.060000000000000005,34000
0.07,34000
0.08,34000
0.09,34000
0.09999999999999999,34000
0.10999999999999999,27126
0.11999999999999998,30563
0.12999999999999998,34000
0.13999999999999999,34000
0.15,34000
0.16,30563
0.17,34000
0.18000000000000002,34000
0.19000000000000003,34000
0.20000000000000004,34000
0.21000000000000005,34000
0.22000000000000006,34000
0.23000000000000007,34000
0.24000000000000007,34000
0.25000000000000006,30563
0.26000000000000006,30563
0.2700000000000001,34000
0.2800000000000001,34000
0.2900000000000001,34000
0.3000000000000001,30563
0.3100000000000001,34000
0.3200000000000001,34000
0.3300000000000001,34000
0.34000000000000014,34000
0.35000000000000014,30563
0.36000000000000015,34000
0.37000000000000016,37437
0.38000000000000017,34000
0.3900000000000002,30563
0.4000000000000002,34000
0.4100000000000002,34000
0.4200000000000002,34000
0.4300000000000002,34000
0.4400000000000002,34000
0.45000000000000023,34000
0.46000000000000024,30563
0.47000000000000025,30563
0.48000000000000026,34000
0.49000000000000027,34000
0.5000000000000002,34000
0.5100000000000002,34000
0.5200000000000002,34000
0.5300000000000002,37437
0.5400000000000003,37437
0.5500000000000003,30563
0.5600000000000003,34000
0.5700000000000003,34000
0.5800000000000003,34000
0.5900000000000003,30563
0.6000000000000003,34000
0.6100000000000003,34000
0.6200000000000003,30563
0.6300000000000003,34000
0.6400000000000003,34000
0.6500000000000004,34000
0.6600000000000004,34000
0.6700000000000004,34000
0.6800000000000004,34000
0.6900000000000004,34000
0.7000000000000004,37437
0.7100000000000004,34000
0.7200000000000004,34000
0.7300000000000004,34000
0.7400000000000004,34000
0.7500000000000004,34000
0.7600000000000005,34000
0.7700000000000005,37437
0.7800000000000005,34000
0.7900000000000005,34000
0.8000000000000005,34000
0.8100000000000005,34000
0.8200000000000005,34000
0.8300000000000005,34000
0.8400000000000005,34000
0.8500000000000005,34000
0.8600000000000005,34000
0.8700000000000006,34000
0.8800000000000006,34000
0.8900000000000006,34000
0.9000000000000006,34000
0.9100000000000006,34000
0.9200000000000006,34000
0.9300000000000006,37437
0.9400000000000006,37437
0.9500000000000006,34000
0.9600000000000006,34000
0.9700000000000006,34000
0.9800000000000006,34000
0.9900000000000007,37437
1.0000000000000007,30563
1.0100000000000007,30563
1.0200000000000007,34000
1.0300000000000007,34000
1.0400000000000007,34000
1.0500000000000007,34000
1.0600000000000007,34000
1.0700000000000007,37437
1.0800000000000007,34000
1.0900000000000007,34000
1.1000000000000008,37437
1.1100000000000008,34000
1.1200000000000008,34000
1.1300000000000008,34000
1.1400000000000008,34000
1.1500000000000008,34000
1.1600000000000008,37437
1.1700000000000008,34000
1.1800000000000008,34000
1.1900000000000008,34000
1.2000000000000008,34000
1.2100000000000009,34000
1.2200000000000009,34000
1.2300000000000009,34000
1.2400000000000009,34000
1.2500000000000009,34000
1.260000000000001,34000
1.270000000000001,34000
1.280000000000001,34000
1.290000000000001,34000
1.300000000000001,34000
1.310000000000001,34000
1.320000000000001,34000
1.330000000000001,30563
1.340000000000001,34000
1.350000000000001,34000
1.360000000000001,34000
1.370000000000001,34000
1.380000000000001,34000
1.390000000000001,34000
1.400000000000001,34000
1.410000000000001,34000
1.420000000000001,34000
1.430000000000001,34000
1.440000000000001,37437
1.450000000000001,34000
1.460000000000001,34000
1.470000000000001,34000
1.480000000000001,34000
1.490000000000001,34000
1.500000000000001,37437
1.5100000000000011,34000
1.5200000000000011,34000
1.5300000000000011,34000
1.5400000000000011,34000
1.5500000000000012,34000
1.5600000000000012,34000
1.5700000000000012,34000
1.5800000000000012,37437
1.5900000000000012,37437
1.6000000000000012,34000
1.6100000000000012,37437
1.6200000000000012,34000
1.6300000000000012,34000
1.6400000000000012,34000
1.6500000000000012,34000
1.6600000000000013,37437
1.6700000000000013,34000
1.6800000000000013,34000
1.6900000000000013,34000
1.7000000000000013,37437
1.7100000000000013,34000
1.7200000000000013,34000
1.7300000000000013,34000
1.7400000000000013,34000
1.7500000000000013,34000
1.7600000000000013,34000
1.7700000000000014,34000
1.7800000000000014,34000
1.7900000000000014,30563
1.8000000000000014,34000
1.8100000000000014,34000
1.8200000000000014,34000
1.8300000000000014,34000
1.8400000000000014,34000
1.8500000000000014,34000
1.8600000000000014,34000
1.8700000000000014,34000
1.8800000000000014,34000
1.8900000000000015,34000
1.9000000000000015,34000
1.9100000000000015,34000
1.9200000000000015,34000
1.9300000000000015,37437
1.9400000000000015,34000
1.9500000000000015,34000
1.9600000000000015,34000
1.9700000000000015,30563
1.9800000000000015,34000
1.9900000000000015,34000
2.0000000000000013,34000
2.010000000000001,37437
2.020000000000001,34000
2.0300000000000007,34000
2.0400000000000005,34000
2.0500000000000003,34000
2.06,37437
2.07,37437
2.0799999999999996,37437
2.0899999999999994,34000
2.099999999999999,30563
2.109999999999999,30563
2.1199999999999988,34000
2.1299999999999986,34000
2.1399999999999983,34000
2.149999999999998,37437
2.159999999999998,34000
2.1699999999999977,34000
2.1799999999999975,34000
2.1899999999999973,37437
2.199999999999997,34000
2.209999999999997,34000
2.2199999999999966,34000
2.2299999999999964,34000
2.239999999999996,37437
2.249999999999996,34000
2.259999999999996,30563
2.2699999999999956,34000
2.2799999999999954,34000
2.289999999999995,34000
2.299999999999995,34000
2.3099999999999947,30563
2.3199999999999945,34000
2.3299999999999943,34000
2.339999999999994,34000
2.349999999999994,34000
2.3599999999999937,34000
2.3699999999999934,37437
2.3799999999999932,34000
2.389999999999993,37437
2.399999999999993,34000
2.4099999999999926,34000
2.4199999999999924,30563
2.429999999999992,34000
2.439999999999992,34000
2.4499999999999917,34000
2.4599999999999915,34000
2.4699999999999913,34000
2.479999999999991,34000
2.489999999999991,34000
2.4999999999999907,37437
2.5099999999999905,34000
2.5199999999999902,34000
2.52999999999999,34000
2.53999999999999,27126
2.5499999999999896,34000
2.5599999999999894,34000
2.569999999999989,34000
2.579999999999989,34000
2.5899999999999888,34000
2.5999999999999885,34000
2.6099999999999883,34000
2.619999999999988,34000
2.629999999999988,34000
2.6399999999999877,34000
2.6499999999999875,34000
2.6599999999999873,34000
2.669999999999987,34000
2.679999999999987,34000
2.6899999999999866,34000
2.6999999999999864,34000
2.709999999999986,34000
2.719999999999986,30563
2.7299999999999858,34000
2.7399999999999856,34000
2.7499999999999853,34000
2.759999999999985,34000
2.769999999999985,34000
2.7799999999999847,34000
2.7899999999999845,37437
2.7999999999999843,34000
2.809999999999984,30563
2.819999999999984,30563
2.8299999999999836,34000
2.8399999999999834,34000
2.849999999999983,34000
2.859999999999983,34000
2.869999999999983,34000
2.8799999999999826,34000
2.8899999999999824,37437
2.899999999999982,34000
2.909999999999982,34000
2.9199999999999817,34000
2.9299999999999815,34000
2.9399999999999813,34000
2.949999999999981,34000
2.959999999999981,34000
2.9699999999999807,34000
2.9799999999999804,34000
2.9899999999999802,34000
2.99999999999998,34000
3.00999999999998,34000
3.0199999999999796,34000
3.0299999999999794,34000
3.039999999999979,34000
3.049999999999979,34000
3.0599999999999787,34000
3.0699999999999785,34000
3.0799999999999783,34000
3.089999999999978,34000
3.099999999999978,34000
3.1099999999999777,34000
3.1199999999999775,34000
3.1299999999999772,34000
3.139999999999977,34000
3.149999999999977,34000
3.1599999999999766,34000
3.1699999999999764,34000
3.179999999999976,30563
3.189999999999976,34000
3.1999999999999758,34000
3.2099999999999755,34000
3.2199999999999753,34000
3.229999999999975,34000
3.239999999999975,34000
